Old	New
CPN2	CPN2
ACBP	CPN2
CPNE1	CPNE1
CPNE2	CPNE2
CPNE2-DT	CPNE2-DT
CPNE3	CPNE3
CPNE4	CPNE4
CPNE5	CPNE5
CPNE6	CPNE6
CPNE7	CPNE7
CPNE8	CPNE8
CPNE8-AS1	CPNE8-AS1
CPNE9	CPNE9
CPO	CPO
CPOX	CPOX
CPP	CPP
CPPED1	CPPED1
CPQ	CPQ
CPS1	CPS1
CPS1-IT1	CPS1-IT1
CPS1IT	CPS1-IT1
CPSF1	CPSF1
CPSF1P1	CPSF1P1
CPSF1P2	CPSF1P2
CPSF2	CPSF2
CPSF3	CPSF3
CPSF4	CPSF4
CPSF4L	CPSF4L
CPSF6	CPSF6
CPSF7	CPSF7
CPT1A	CPT1A
CPT1	CPT1A
CPT1B	CPT1B
CPT1C	CPT1C
CPT2	CPT2
CPT1	CPT2
CPT2P1	CPT2P1
CPTP	CPTP
GLTPD1	CPTP
CPVL	CPVL
CPVL-AS1	CPVL-AS1
CPVL-AS2	CPVL-AS2
CPXCR1	CPXCR1
CPXM1	CPXM1
CPXM	CPXM1
CPXM2	CPXM2
CPZ	CPZ
CR1	CR1
CR1-AS1	CR1-AS1
CR1L	CR1L
CR2	CR2
CRABP1	CRABP1
RBP5	CRABP1
CRABP2	CRABP2
CRACD	CRACD
KIAA1211	CRACD
CRACDL	CRACDL
C2orf55	CRACDL
KIAA1211L	CRACDL
CRACR2A	CRACR2A
EFCAB4B	CRACR2A
CRACR2B	CRACR2B
EFCAB4A	CRACR2B
CRADD	CRADD
CRADD-AS1	CRADD-AS1
CRADDP1	CRADDP1
CRAMP1	CRAMP1
CRAMP1L	CRAMP1
CRAT	CRAT
CRB1	CRB1
RP12	CRB1
CRB2	CRB2
CRB3	CRB3
CRB3P1	CRB3P1
CRBN	CRBN
MRT2A	CRBN
CRCP	CRCP
CRCT1	CRCT1
C1orf42	CRCT1
CREB1	CREB1
CREB3	CREB3
CREB3L1	CREB3L1
CREB3L2	CREB3L2
CREB3L2-AS1	CREB3L2-AS1
CREB3L3	CREB3L3
CREB3L4	CREB3L4
CREB5	CREB5
CREBBP	CREBBP
RSTS	CREBBP
CREBL2	CREBL2
CREBRF	CREBRF
C5orf41	CREBRF
CREBZF	CREBZF
CREG1	CREG1
CREG	CREG1
CREG2	CREG2
CRELD1	CRELD1
AVSD2	CRELD1
CRELD2	CRELD2
CREM	CREM
CRH	CRH
CRHBP	CRHBP
CRHR1	CRHR1
CRHR	CRHR1
CRHR2	CRHR2
CRIM1	CRIM1
S52	CRIM1
CRIM1-DT	CRIM1-DT
CRIP1	CRIP1
CRIP1P1	CRIP1P1
CRIP1P2	CRIP1P2
CRIP1P3	CRIP1P3
CRIP1P4	CRIP1P4
CRIP2	CRIP2
CRIP3	CRIP3
CRIPT	CRIPT
CRIPTO	CRIPTO
TDGF1	CRIPTO
CRIPTO3	CRIPTO3
TDGF3	CRIPTO3
TDGF1P3	CRIPTO3
CRIPTOP1	CRIPTOP1
TDGF1P1	CRIPTOP1
CRIPTOP2	CRIPTOP2
TDGF2	CRIPTOP2
TDGF1P2	CRIPTOP2
CRIPTOP4	CRIPTOP4
TDGF4	CRIPTOP4
TDGF1P4	CRIPTOP4
CRIPTOP5	CRIPTOP5
TDGF5	CRIPTOP5
TDGF1P5	CRIPTOP5
CRIPTOP6	CRIPTOP6
TDGF6	CRIPTOP6
TDGF1P6	CRIPTOP6
CRIPTOP7	CRIPTOP7
TDGF7	CRIPTOP7
TDGF1P7	CRIPTOP7
CRISP1	CRISP1
AEGL1	CRISP1
CRISP2	CRISP2
GAPDL5	CRISP2
TPX1	CRISP2
CRISP3	CRISP3
CRISPLD1	CRISPLD1
LCRISP1	CRISPLD1
CRISPLD2	CRISPLD2
LCRISP2	CRISPLD2
CRK	CRK
CRKL	CRKL
CRLF1	CRLF1
CRLF2	CRLF2
CRLF3	CRLF3
CRLF3P1	CRLF3P1
CRLF3P2	CRLF3P2
CRLF3P3	CRLF3P3
CRLS1	CRLS1
C20orf155	CRLS1
CRMA	CRMA
C20orf200	CRMA
NCRNA00335	CRMA
C20orf166-AS1	CRMA
MIR1-1HG-AS1	CRMA
CRMP1	CRMP1
CRNDE	CRNDE
CRNKL1	CRNKL1
CRNN	CRNN
C1orf10	CRNN
CROCC	CROCC
CROCC2	CROCC2
CROCCP1	CROCCP1
CROCCP	CROCCP1
CROCCP2	CROCCP2
CROCCL1	CROCCP2
CROCCP3	CROCCP3
CROCCL2	CROCCP3
CROCCP4	CROCCP4
CROCCP5	CROCCP5
CROT	CROT
CRP	CRP
CRPP1	CRPP1
CRPPA	CRPPA
ISPD	CRPPA
CRPPA-AS1	CRPPA-AS1
ISPD-AS1	CRPPA-AS1
CRSP5	CRSP5
CRTAC1	CRTAC1
CRTAM	CRTAM
CRTAP	CRTAP
CRTC1	CRTC1
MECT1	CRTC1
CRTC1P1	CRTC1P1
CRTC2	CRTC2
CRTC3	CRTC3
CRTC3-AS1	CRTC3-AS1
CRX	CRX
CORD2	CRX
CRY1	CRY1
PHLL1	CRY1
CRY2	CRY2
CRYAA	CRYAA
CRYA1	CRYAA
CRYAB	CRYAB
CRYA2	CRYAB
CRYBA1	CRYBA1
CRYB1	CRYBA1
CRYBA2	CRYBA2
CRYBA4	CRYBA4
CRYBB1	CRYBB1
CRYBB2	CRYBB2
CCA2	CRYBB2
CRYB2A	CRYBB2
CRYB2	CRYBB2
CRYBB2P1	CRYBB2P1
CRYB2B	CRYBB2P1
CRYBB3	CRYBB3
CRYB3	CRYBB3
CRYBG1	CRYBG1
ST4	CRYBG1
AIM1	CRYBG1
CRYBG2	CRYBG2
AIM1L	CRYBG2
CRYBG3	CRYBG3
CRYGA	CRYGA
CRYG1	CRYGA
CRYGB	CRYGB
CRYG2	CRYGB
CRYGC	CRYGC
CRYG3	CRYGC
CRYGD	CRYGD
CRYG4	CRYGD
CRYGEP	CRYGEP
CRYG5	CRYGEP
CCL	CRYGEP
CRYGEP1	CRYGEP
CRYGFP	CRYGFP
CRYG6	CRYGFP
CRYGFP1	CRYGFP
CRYGGP	CRYGGP
CRYGGP1	CRYGGP
CRYGN	CRYGN
CRYGS	CRYGS
CRYG8	CRYGS
CRYL1	CRYL1
CRYM	CRYM
CRYZ	CRYZ
CRYZL1	CRYZL1
CRYZL2P	CRYZL2P
CRYZL2P-SEC16B	CRYZL2P-SEC16B
CRYZP1	CRYZP1
CRYZP2	CRYZP2
CS	CS
CSAD	CSAD
CSAG1	CSAG1
CSAG2	CSAG2
CSAG3B	CSAG2
CSAG3	CSAG3
CSAG3A	CSAG3
CSAG4	CSAG4
CSDC2	CSDC2
CSDE1	CSDE1
CSE1L	CSE1L
CSE1L-DT	CSE1L-DT
CSE1L-AS1	CSE1L-DT
CSF1	CSF1
CSF1R	CSF1R
FMS	CSF1R
CSF2	CSF2
CSF2RA	CSF2RA
CSF2R	CSF2RA
CSF2RB	CSF2RB
IL3RB	CSF2RB
CSF2RBP1	CSF2RBP1
CSF2RB2	CSF2RBP1
CSF3	CSF3
GCSF	CSF3
G-CSF	CSF3
C17orf33	CSF3
CSF3R	CSF3R
CD114	CSF3R
CSGALNACT1	CSGALNACT1
CSGALNACT2	CSGALNACT2
CSGALNACT2-DT	CSGALNACT2-DT
CSGALNACT2P1	CSGALNACT2P1
CSGALNACT2P2	CSGALNACT2P2
CSH1	CSH1
CSH2	CSH2
CSHL1	CSHL1
CSHP1	CSHL1
CSK	CSK
CSKMT	CSKMT
METTL12	CSKMT
CSMD1	CSMD1
CSMD2	CSMD2
CSMD2-AS1	CSMD2-AS1
CSMD3	CSMD3
CSN1S1	CSN1S1
CASA	CSN1S1
CSN1	CSN1S1
CSN1S2AP	CSN1S2AP
CSN1S2A	CSN1S2AP
CSN1S2BP	CSN1S2BP
CSN1S2B	CSN1S2BP
CSN2	CSN2
CASB	CSN2
CSN3	CSN3
CSN10	CSN3
CSNK1A1	CSNK1A1
CSNK1A1L	CSNK1A1L
CSNK1A1P1	CSNK1A1P1
CSNK1A1P	CSNK1A1P1
CSNK1A1P2	CSNK1A1P2
CSNK1A1P3	CSNK1A1P3
CSNK1D	CSNK1D
CSNK1E	CSNK1E
CSNK1G1	CSNK1G1
CSNK1G2	CSNK1G2
CSNK1G2-AS1	CSNK1G2-AS1
C19orf34	CSNK1G2-AS1
CSNK1G2P1	CSNK1G2P1
CSNK1G3	CSNK1G3
CSNK2A1	CSNK2A1
CSNK2A2	CSNK2A2
CSNK2A3	CSNK2A3
CSNK2A1P	CSNK2A3
CSNK2B	CSNK2B
CSNKA2IP	CSNKA2IP
CSP1	CSP1
CSP2	CSP2
CSP3	CSP3
CSPG4	CSPG4
CSPG4BP	CSPG4BP
CSPG4P1Y	CSPG4P1Y
CSPG4LYP1	CSPG4P1Y
CSPG4P1	CSPG4P1Y
CSPG4P2Y	CSPG4P2Y
CSPG4LYP2	CSPG4P2Y
CSPG4P2	CSPG4P2Y
CSPG4P3Y	CSPG4P3Y
CSPG4P3	CSPG4P3Y
CSPG4P6Y	CSPG4P3Y
CSPG4P4Y	CSPG4P4Y
CSPG4P4	CSPG4P4Y
CSPG4P7Y	CSPG4P4Y
CSPG4P5	CSPG4P5
CSPG4P9	CSPG4P9
CSPG4P10	CSPG4P10
CSPG4P11	CSPG4P11
CSPG4P12	CSPG4P12
CSPG4P13	CSPG4P13
CSPG5	CSPG5
CSPP1	CSPP1
CSRNP1	CSRNP1
AXUD1	CSRNP1
CSRNP2	CSRNP2
C12orf22	CSRNP2
FAM130A1	CSRNP2
CSRNP3	CSRNP3
FAM130A2	CSRNP3
CSRP1	CSRP1
CYRP	CSRP1
CSRP1-AS1	CSRP1-AS1
CSRP2	CSRP2
CSRP2P1	CSRP2P1
CSRP2P	CSRP2P1
CSRP2P2	CSRP2P2
CSRP3	CSRP3
CSRP3-AS1	CSRP3-AS1
CST1	CST1
CST2	CST2
CST2P1	CST2P1
CST3	CST3
CST4	CST4
CST5	CST5
CST6	CST6
CST7	CST7
CST8	CST8
CST9	CST9
CST9L	CST9L
CST9LP1	CST9LP1
CST9LP2	CST9LP2
CST11	CST11
CST8L	CST11
CST12P	CST12P
CST13P	CST13P
CSTA	CSTA
STF1	CSTA
STFA	CSTA
CSTB	CSTB
EPM1	CSTB
STFB	CSTB
CSTBP1	CSTBP1
CSTF1	CSTF1
CSTF2	CSTF2
CSTF2T	CSTF2T
CSTF3	CSTF3
CSTF3-DT	CSTF3-DT
CSTF3-AS1	CSTF3-DT
CSTL1	CSTL1
CSTP1	CSTP1
CSTP2	CSTP2
CSTPP1	CSTPP1
C11orf49	CSTPP1
CT45A1	CT45A1
CT45A2	CT45A2
CT45A3	CT45A3
CT45A4	CT45A3
CT45A5	CT45A5
CT45A6	CT45A6
CT45A7	CT45A7
CT45A8	CT45A8
CT45A9	CT45A9
CT45A10	CT45A10
CT45A11P	CT45A11P
CT45B1P	CT45B1P
CT47A1	CT47A1
CT47A2	CT47A2
CT47A3	CT47A3
CT47A4	CT47A4
CT47A5	CT47A5
CT47A6	CT47A6
CT47A7	CT47A7
CT47A8	CT47A8
CT47A9	CT47A9
CT47A10	CT47A10
CT47A11	CT47A11
CT47A12	CT47A12
CT47B1	CT47B1
CT47C1	CT47C1
CT55	CT55
CXorf48	CT55
CT62	CT62
CT66	CT66
CT69	CT69
CT70	CT70
CT75	CT75
CT83	CT83
CXorf61	CT83
CTAG1A	CTAG1A
CTAG1B	CTAG1B
CTAG	CTAG1B
CTAG1	CTAG1B
CTAG2	CTAG2
CTAGE1	CTAGE1
CTAGE3P	CTAGE3P
CTAGE3	CTAGE3P
CTAGE4	CTAGE4
CTAGE6	CTAGE6
CTAGE6P	CTAGE6
CTAGE7P	CTAGE7P
CTAGEP	CTAGE7P
CTAGE7	CTAGE7P
CTAGE8	CTAGE8
CTAGE9	CTAGE9
CTAGE10P	CTAGE10P
CTAGE11P	CTAGE11P
CTAGE12P	CTAGE12P
CTAGE13P	CTAGE13P
CTAGE14P	CTAGE14P
CTAGE15	CTAGE15
CTAGE15P	CTAGE15
CTAGE16P	CTAGE16P
CTBP1	CTBP1
CTBP1-AS	CTBP1-AS
CTBP1-DT	CTBP1-DT
C4orf42	CTBP1-DT
CTBP1-AS1	CTBP1-DT
CTBP1-AS2	CTBP1-DT
CTBP2	CTBP2
CTBP2P1	CTBP2P1
CTBP2P2	CTBP2P2
CTBP2P3	CTBP2P3
CTBP2P4	CTBP2P4
CTBP2P5	CTBP2P5
CTBP2P6	CTBP2P6
CTBP2P7	CTBP2P7
CTBP2P8	CTBP2P8
CTBP2P9	CTBP2P9
CTBP2P10	CTBP2P10
CTBP2P11	CTBP2P11
CTBS	CTBS
CTB	CTBS
CTC1	CTC1
C17orf68	CTC1
CTCF	CTCF
CTCF-DT	CTCF-DT
CTCFL	CTCFL
CTDNEP1	CTDNEP1
DULLARD	CTDNEP1
CTDNEP1P1	CTDNEP1P1
CTDNEP1P2	CTDNEP1P2
CTDP1	CTDP1
CTDP1-DT	CTDP1-DT
CTDSP1	CTDSP1
CTDSP2	CTDSP2
CTDSPL	CTDSPL
C3orf8	CTDSPL
CTDSPL2	CTDSPL2
CTDSPL2-DT	CTDSPL2-DT
CTDSPL2P1	CTDSPL2P1
CTDSPL2P2	CTDSPL2P2
CTF1	CTF1
CTF2P	CTF2P
CTH	CTH
CTHRC1	CTHRC1
CTHRC1P1	CTHRC1P1
CTIF	CTIF
KIAA0427	CTIF
CTLA4	CTLA4
CELIAC3	CTLA4
IDDM12	CTLA4
CTNNA1	CTNNA1
CTNNA1-AS1	CTNNA1-AS1
CTNNA1P1	CTNNA1P1
CTNNAP1	CTNNA1P1
CTNNA2	CTNNA2
CTNNA2-AS1	CTNNA2-AS1
CTNNA3	CTNNA3
CTNNAL1	CTNNAL1
CTNNB1	CTNNB1
CTNNB	CTNNB1
CTNNBIP1	CTNNBIP1
CTNNBL1	CTNNBL1
C20orf33	CTNNBL1
CTNNBL1P1	CTNNBL1P1
CTNND1	CTNND1
CTNND	CTNND1
CTNND2	CTNND2
CTNS	CTNS
CTNS-AS1	CTNS-AS1
CTPS1	CTPS1
CTPS	CTPS1
CTPS2	CTPS2
CTR9	CTR9
SH2BP1	CTR9
CTRB1	CTRB1
CTRB	CTRB1
CTRB2	CTRB2
CTRC	CTRC
CTRL	CTRL
CTSA	CTSA
GSL	CTSA
PPGB	CTSA
CTSB	CTSB
CTSC	CTSC
PLS	CTSC
PALS	CTSC
CTSD	CTSD
CPSD	CTSD
CTSE	CTSE
CTSF	CTSF
CTSG	CTSG
CTSH	CTSH
CPSB	CTSH
CTSK	CTSK
CTSO2	CTSK
CTSO	CTSK
PYCD	CTSK
CTSL	CTSL
CTSL1	CTSL
CTSL3P	CTSL3P
CTSL3	CTSL3P
CTSLP1	CTSLP1
CTSLL	CTSLP1
CTSLL1	CTSLP1
CTSL1P1	CTSLP1
CTSLP2	CTSLP2
CTSLL2	CTSLP2
CTSL1P2	CTSLP2
CTSLP5	CTSLP2
CTSLL5	CTSLP2
CTSL1P5	CTSLP2
CTSLP7	CTSLP2
CTSLL7	CTSLP2
CTSL1P7	CTSLP2
CTSLP3	CTSLP3
CTSLL3	CTSLP3
CTSL1P3	CTSLP3
CTSLP4	CTSLP4
CTSLL4	CTSLP4
CTSL1P4	CTSLP4
CTSLP6	CTSLP6
CTSLL6	CTSLP6
CTSL1P6	CTSLP6
CTSLP8	CTSLP8
CTSL1P8	CTSLP8
CTSO	CTSO
CTSO1	CTSO
CTSS	CTSS
CTSV	CTSV
CTSL2	CTSV
CTSW	CTSW
CTSZ	CTSZ
CTTN	CTTN
EMS1	CTTN
CTTN-DT	CTTN-DT
CTTNBP2	CTTNBP2
CORTBP2	CTTNBP2
C7orf8	CTTNBP2
CTTNBP2NL	CTTNBP2NL
CTU1	CTU1
ATPBD3	CTU1
CTU2	CTU2
C16orf84	CTU2
CTXN1	CTXN1
CTXN2	CTXN2
CTXN2-AS1	CTXN2-AS1
CTXN3	CTXN3
CTXND1	CTXND1
LINC01314	CTXND1
CTXND2	CTXND2
CUBN	CUBN
MGA1	CUBN
CUBNP1	CUBNP1
CUBNP2	CUBNP2
CUBNP3	CUBNP3
CUEDC1	CUEDC1
CUEDC2	CUEDC2
C10orf66	CUEDC2
CUL1	CUL1
CUL1P1	CUL1P1
CUL2	CUL2
CUL3	CUL3
CUL4A	CUL4A
CUL4AP1	CUL4AP1
CUL4B	CUL4B
CUL5	CUL5
CUL7	CUL7
KIAA0076	CUL7
CUL9	CUL9
CUPIN1P	CUPIN1P
CUTA	CUTA
C6orf82	CUTA
ACHAP	CUTA
CUTALP	CUTALP
PSMD5-AS1	CUTALP
CUTC	CUTC
CUX1	CUX1
CUTL1	CUX1
CUX2	CUX2
CUTL2	CUX2
CUX2P1	CUX2P1
CUX2P2	CUX2P2
CUZD1	CUZD1
CWC15	CWC15
CWC22	CWC22
CWC25	CWC25
CCDC49	CWC25
CWC27	CWC27
SDCCAG10	CWC27
CWF19L1	CWF19L1
CWF19L2	CWF19L2
CWH43	CWH43
CX3CL1	CX3CL1
SCYD1	CX3CL1
CX3CR1	CX3CR1
GPR13	CX3CR1
CMKBRL1	CX3CR1
CXADR	CXADR
CXADRP1	CXADRP1
CXADRP2	CXADRP2
CXADRP3	CXADRP3
CXCL1	CXCL1
MGSA	CXCL1
GRO1	CXCL1
FSP	CXCL1
CXCL1P1	CXCL1P1
SCYB1P	CXCL1P1
CXCL1P	CXCL1P1
CXCL2	CXCL2
GRO2	CXCL2
CXCL3	CXCL3
GRO3	CXCL3
CXCL5	CXCL5
SCYB5	CXCL5
CXCL6	CXCL6
SCYB6	CXCL6
CXCL8	CXCL8
IL8	CXCL8
CXCL9	CXCL9
CMK	CXCL9
MIG	CXCL9
CXCL10	CXCL10
INP10	CXCL10
SCYB10	CXCL10
CXCL11	CXCL11
SCYB9B	CXCL11
SCYB11	CXCL11
CXCL12	CXCL12
SDF1A	CXCL12
SDF1B	CXCL12
SDF1	CXCL12
CXCL13	CXCL13
SCYB13	CXCL13
CXCL14	CXCL14
SCYB14	CXCL14
CXCL16	CXCL16
CXCL17	CXCL17
CXCR1	CXCR1
CMKAR1	CXCR1
IL8RA	CXCR1
CXCR2	CXCR2
IL8RB	CXCR2
CXCR2P1	CXCR2P1
IL8RBP	CXCR2P1
CXCR2P	CXCR2P1
CXCR3	CXCR3
GPR9	CXCR3
CXCR4	CXCR4
CXCR5	CXCR5
BLR1	CXCR5
CXCR6	CXCR6
CXorf38	CXorf38
CXorf49	CXorf49
CXorf49B	CXorf49B
CXorf51A	CXorf51A
CXorf51	CXorf51A
CXorf51B	CXorf51B
CXorf58	CXorf58
CXorf65	CXorf65
CXorf66	CXorf66
CXXC1	CXXC1
CXXC1P1	CXXC1P1
CXorf25	CXXC1P1
NCRNA00236	CXXC1P1
CXXC4	CXXC4
CXXC4-AS1	CXXC4-AS1
CXXC5	CXXC5
CXXC5-AS1	CXXC5-AS1
CYB5A	CYB5A
CYB5	CYB5A
CYB5AP2	CYB5AP2
CYB5P2	CYB5AP2
CYB5AP3	CYB5AP3
CYB5P3	CYB5AP3
CYB5AP4	CYB5AP4
CYB5P4	CYB5AP4
CYB5AP5	CYB5AP5
CYB5P5	CYB5AP5
CYB5B	CYB5B
CYB5D1	CYB5D1
CYB5D2	CYB5D2
CYB5R1	CYB5R1
NQO3A2	CYB5R1
CYB5R2	CYB5R2
CYB5R3	CYB5R3
DIA1	CYB5R3
CYB5R4	CYB5R4
NCB5OR	CYB5R4
CYB5RL	CYB5RL
CYB561	CYB561
CYB561A3	CYB561A3
CYBASC3	CYB561A3
CYB561D1	CYB561D1
CYB561D2	CYB561D2
CYBA	CYBA
CYBB	CYBB
CGD	CYBB
CYBC1	CYBC1
C17orf62	CYBC1
CYBRD1	CYBRD1
CYC1	CYC1
CYCS	CYCS
CYCSP1	CYCSP1
CYCSP2	CYCSP2
CYCSP3	CYCSP3
CYCSP4	CYCSP4
CYCSP5	CYCSP5
CYCSP6	CYCSP6
CYCSP7	CYCSP7
CYCSP8	CYCSP8
CYCSP10	CYCSP10
CYCSP11	CYCSP11
CYCSP12	CYCSP12
CYCSP13	CYCSP12
CYCSP14	CYCSP14
CYCSP16	CYCSP16
CYCSP17	CYCSP17
CYCSP18	CYCSP18
CYCSP19	CYCSP19
CYCSP20	CYCSP20
CYCSP22	CYCSP22
CYCSP23	CYCSP23
CYCSP24	CYCSP24
CYCSP25	CYCSP25
CYCSP26	CYCSP26
CYCSP27	CYCSP27
CYCSP28	CYCSP28
CYCSP29	CYCSP29
CYCSP30	CYCSP30
CYCSP32	CYCSP32
CYCSP33	CYCSP33
CYCSP34	CYCSP34
CYCSP35	CYCSP35
CYCSP38	CYCSP38
CYCSP39	CYCSP39
CYCSP40	CYCSP40
CYCSP41	CYCSP41
CYC1LP4	CYCSP41
CYCSP42	CYCSP42
CYC1LP5	CYCSP42
CYCSP43	CYCSP43
CYCSP44	CYCSP44
CYCSP45	CYCSP45
CYCSP46	CYCSP46
CYCSP48	CYCSP48
CYCSP49	CYCSP49
CYCSP54	CYCSP49
CYCSP51	CYCSP51
CYCSP52	CYCSP52
CYCSP53	CYCSP53
CYCSP55	CYCSP55
CYCSL1	CYCSP55
CYCSP56	CYCSP56
CYCTP	CYCTP
CYFIP1	CYFIP1
CYFIP2	CYFIP2
CYGB	CYGB
CYLC1	CYLC1
CYLC2	CYLC2
CYLD	CYLD
CYLD1	CYLD
CYLD-AS1	CYLD-AS1
CYLD-AS2	CYLD-AS2
CYMP	CYMP
CYMP-AS1	CYMP-AS1
CYP1A1	CYP1A1
CYP1	CYP1A1
CYP1A2	CYP1A2
CYP1B1	CYP1B1
GLC3A	CYP1B1
CYP1B1-AS1	CYP1B1-AS1
C2orf58	CYP1B1-AS1
CYP1D1P	CYP1D1P
CYP2A6	CYP2A6
CYP2A3	CYP2A6
CYP2A7	CYP2A7
CYP2A7P1	CYP2A7P1
CYP2A7P2	CYP2A7P2
CYP2A13	CYP2A13
CYP2AB1P	CYP2AB1P
CYP2AC1P	CYP2AC1P
CYP2B6	CYP2B6
CYP2B	CYP2B6
CYP2B7P	CYP2B7P
CYP2B7P1	CYP2B7P
CYP2C8	CYP2C8
CYP2C9	CYP2C9
CYP2C10	CYP2C9
CYP2C18	CYP2C18
CYP2C17	CYP2C18
CYP2C19	CYP2C19
CYP2C	CYP2C19
CYP2C23P	CYP2C23P
CYP2C62P	CYP2C23P
CYP2C56P	CYP2C56P
CYP2C58P	CYP2C58P
CYP2C59P	CYP2C59P
CYP2C60P	CYP2C60P
CYP2C61P	CYP2C61P
CYP2C63P	CYP2C63P
CYP2C64P	CYP2C64P
CYP2C115P	CYP2C115P
CYP2D6	CYP2D6
CYP2DL1	CYP2D6
CYP2D7P2	CYP2D6
CYP2D7BP	CYP2D6
CYP2D8P2	CYP2D6
CYP2D7AP	CYP2D6
CYP2D7	CYP2D7
CYP2D	CYP2D7
CYP2D	CYP2D7
CYP2D7P1	CYP2D7
CYP2D7P	CYP2D7
CYP2D8P	CYP2D8P
CYP2DP1	CYP2D8P
CYP2D8P1	CYP2D8P
CYP2E1	CYP2E1
CYP2E	CYP2E1
CYP2F1	CYP2F1
CYP2F	CYP2F1
CYP2F2P	CYP2F2P
CYP2F1P	CYP2F2P
CYP2G1P	CYP2G1P
CYP2G1	CYP2G1P
CYP2G2P	CYP2G2P
CYP2G2	CYP2G2P
CYP2J2	CYP2J2
CYP2R1	CYP2R1
CYP2S1	CYP2S1
CYP2T1P	CYP2T1P
CYP2T2P	CYP2T1P
CYP2T3P	CYP2T3P
CYP2U1	CYP2U1
SPG56	CYP2U1
CYP2U1-AS1	CYP2U1-AS1
CYP2W1	CYP2W1
CYP3A4	CYP3A4
CYP3A3	CYP3A4
CYP3A5	CYP3A5
CYP3A7	CYP3A7
CYP3A7-CYP3A51P	CYP3A7-CYP3A51P
CYP3A43	CYP3A43
CYP3A51P	CYP3A51P
CYP3A5P1	CYP3A51P
CYP3A52P	CYP3A52P
CYP3A54P	CYP3A54P
CYP3A137P	CYP3A137P
CYP4A11	CYP4A11
CYP4A2	CYP4A11
CYP4A22	CYP4A22
CYP4A22-AS1	CYP4A22-AS1
CYP4A26P	CYP4A26P
CYP4A27P	CYP4A27P
CYP4A43P	CYP4A43P
CYP4A44P	CYP4A44P
CYP4B1	CYP4B1
CYP4F2	CYP4F2
CYP4F3	CYP4F3
LTB4H	CYP4F3
CYP4F8	CYP4F8
CYP4F9P	CYP4F9P
CYP4F10P	CYP4F10P
CYP4F11	CYP4F11
CYP4F12	CYP4F12
CYP4F22	CYP4F22
CYP4F23P	CYP4F23P
CYP4F24P	CYP4F24P
CYP4F25P	CYP4F25P
CYP4F26P	CYP4F26P
CYP4F27P	CYP4F27P
CYP4F29P	CYP4F29P
C21orf15	CYP4F29P
CYP4F3LP	CYP4F29P
CYP4F30P	CYP4F30P
C2orf14	CYP4F30P
CYP4F31P	CYP4F31P
CYP4F32P	CYP4F32P
CYP4F33P	CYP4F33P
CYP4F34P	CYP4F34P
CYP4F35P	CYP4F35P
CYP4F36P	CYP4F36P
CYP4F44P	CYP4F44P
CYP4F45P	CYP4F45P
CYP4F59P	CYP4F59P
CYP4F60P	CYP4F60P
CYP4F61P	CYP4F61P
CYP4F62P	CYP4F62P
CYP4F43P	CYP4F62P
CYP4V2	CYP4V2
CYP4X1	CYP4X1
CYP4Z1	CYP4Z1
CYP4Z2P	CYP4Z2P
CYP7A1	CYP7A1
CYP7	CYP7A1
CYP7B1	CYP7B1
SPG5A	CYP7B1
CYP8B1	CYP8B1
CYP11A1	CYP11A1
CYP11A	CYP11A1
CYP11B1	CYP11B1
CYP11B	CYP11B1
CYP11B2	CYP11B2
CYP11B	CYP11B2
CYP17A1	CYP17A1
CYP17	CYP17A1
CYP17A1-AS1	CYP17A1-AS1
CYP17A1OS	CYP17A1-AS1
CYP19A1	CYP19A1
CYP19	CYP19A1
CYP20A1	CYP20A1
CYP21A1P	CYP21A1P
CYP21P	CYP21A1P
CYP21A	CYP21A1P
CYP21A2	CYP21A2
CYP21	CYP21A2
CYP21B	CYP21A2
CYP24A1	CYP24A1
CYP24	CYP24A1
CYP26A1	CYP26A1
CYP26B1	CYP26B1
CYP26C1	CYP26C1
CYP26C1-DT	CYP26C1-DT
CYP27A1	CYP27A1
CYP27	CYP27A1
CYP27B1	CYP27B1
VDD1	CYP27B1
PDDR	CYP27B1
CYP27C1	CYP27C1
CYP39A1	CYP39A1
CYP46A1	CYP46A1
CYP46	CYP46A1
CYP46A4P	CYP46A4P
CYP51A1	CYP51A1
CYP51	CYP51A1
CYP51A1-AS1	CYP51A1-AS1
CYP51A1P1	CYP51A1P1
CYP51P1	CYP51A1P1
CYP51A1P2	CYP51A1P2
CYP51P2	CYP51A1P2
CYP51A1P3	CYP51A1P3
CYP51P3	CYP51A1P3
CYREN	CYREN
C7orf49	CYREN
CYRIA	CYRIA
FAM49A	CYRIA
CYRIB	CYRIB
FAM49B	CYRIB
CYS1	CYS1
CYSLTR1	CYSLTR1
CYSLTR2	CYSLTR2
CYSRT1	CYSRT1
C9orf169	CYSRT1
CYSTM1	CYSTM1
C5orf32	CYSTM1
CYTH1	CYTH1
PSCD1	CYTH1
CYTH1P1	CYTH1P1
CYTH2	CYTH2
PSCD2L	CYTH2
PSCD2	CYTH2
CYTH3	CYTH3
PSCD3	CYTH3
CYTH4	CYTH4
PSCD4	CYTH4
CYTIP	CYTIP
PSCDBP	CYTIP
CYTL1	CYTL1
CYTOR	CYTOR
C2orf59	CYTOR
NCRNA00152	CYTOR
LINC00152	CYTOR
CYYR1	CYYR1
C21orf95	CYYR1
CYYR1-AS1	CYYR1-AS1
